exp,token,attribute,tuple,weight,data_inx
173,access,title,L,0.07561623575211258,1613
173,on,venue,R,-0.06649977457894608,1613
173,replication,title,R,0.06394585204472734,1613
173,xiangning,authors,L,0.06164386644387138,1613
173,access,title,R,0.05355874812030118,1613
173,du,authors,L,0.05117983095776584,1613
173,trans,venue,L,0.0507748870545642,1613
173,for,title,R,0.04688007218641753,1613
173,protocols,title,R,0.04578459112876364,1613
173,replication,title,L,0.044625249279494676,1613
173,database,venue,L,0.032512775487862855,1613
173,multiview,title,R,0.02035454479645961,1613
173,),venue,R,0.017378780104401623,1613
173,helal,authors,L,0.012408795810807486,1613
174,spyropoulos,authors,L,0.1474373620124578,1614
174,in,title,R,0.14264999556767055,1614
174,databases,title,L,0.07656036685447382,1614
174,1995,year,R,0.07126205228807675,1614
174,stavros,authors,R,0.05671794459310022,1614
174,constantine,authors,L,0.05459084626539944,1614
174,on,title,R,0.05229797475869856,1614
174,issue,title,L,0.051057764389255,1614
174,on,title,L,0.04661680924678897,1614
174,panayiotopoulos,authors,L,0.03897601164596123,1614
174,temporal,title,R,0.03524340591144779,1614
174,of,title,R,0.03515940634489239,1614
174,temporal,title,L,0.029807079160735404,1614
174,acm,venue,R,0.02785452159036908,1614
174,stavros,authors,L,0.02516880372352868,1614
174,of,title,L,0.023904845169690565,1614
174,ioannidis,authors,L,0.023205564424520726,1614
174,(,title,L,0.022292175616789922,1614
174,in,title,L,0.018237487621501007,1614
174,record,venue,L,0.011846858409467592,1614
175,university,title,L,0.18592336484202052,1624
175,sigmod,venue,L,-0.1767492819247225,1624
175,jean-luc,authors,R,0.17110243049203944,1624
175,at,title,L,0.1435111398723275,1624
175,2003,year,R,0.14121425121852282,1624
175,engineering,title,R,0.13648437041437558,1624
175,in,title,R,0.08958772453324539,1624
175,of,title,L,-0.08654191968530654,1624
175,research,title,L,0.08522192731744913,1624
175,namur,title,L,-0.08287088955044973,1624
175,namur,title,R,0.08219443497230541,1624
175,hainaut,authors,L,0.08011525628958836,1624
175,the,title,R,0.07516337317358604,1624
175,record,venue,L,-0.0662589227074873,1624
175,university,title,R,-0.0626007403829303,1624
175,engineering,title,L,0.05803785817328952,1624
175,database,title,R,0.05748200994076752,1624
175,hainaut,authors,R,-0.05572209861417571,1624
175,research,title,R,0.029694883980698993,1624
175,2003,year,L,0.028022430509586884,1624
176,microsoft,title,L,0.1652641208166787,1628
176,database,title,L,0.14284571431584756,1628
176,1998,year,R,0.13320051676351097,1628
176,database,title,R,0.10937359535174639,1628
176,narasayya,authors,R,0.10027951320483208,1628
176,r.,authors,L,-0.09617054835096245,1628
176,paul,authors,R,-0.09371332561731285,1628
176,1998,year,L,0.09306090130737342,1628
176,research,title,R,0.0924738187463518,1628
176,lomet,authors,R,0.07149919068400311,1628
176,lomet,authors,L,-0.05743887361088821,1628
176,surajit,authors,R,0.05121980786493057,1628
176,sigmod,venue,R,0.0491271205087214,1628
176,narasayya,authors,L,0.03998066951301456,1628
176,david,authors,R,0.03795080163536285,1628
176,the,title,L,0.031514286147522386,1628
176,sigmod,venue,L,0.03053037954028399,1628
176,group,title,R,0.025833167817598646,1628
176,microsoft,title,R,0.019923463799385595,1628
176,chaudhuri,authors,L,0.013308078183023132,1628
177,web,title,R,0.11417602746392555,1633
177,dan,authors,L,0.10441667691474958,1633
177,2000,year,R,0.10256577327199688,1633
177,vldb,venue,R,0.09222252059755923,1633
177,declarative,title,L,0.0889487454585904,1633
177,daniela,authors,L,0.08882978639558757,1633
177,fernandez,authors,L,-0.08614217813347358,1633
177,web,title,L,0.08128106479687221,1633
177,--,venue,R,-0.07772236684431841,1633
177,&#225;,authors,R,-0.07376086539501171,1633
177,with,title,L,0.069270824028272,1633
177,specification,title,L,0.0686653077856799,1633
177,dan,authors,R,0.05471243408962263,1633
177,sites,title,L,0.05274586728176678,1633
177,journal,venue,R,0.04265452534468151,1633
177,florescu,authors,L,0.034948455442243474,1633
177,large,venue,R,0.0325982761835032,1633
177,international,venue,R,0.02967182619892167,1633
177,with,title,R,0.022989748042102957,1633
177,daniela,authors,R,0.02191330831939276,1633
178,to,title,L,0.12503058909860634,1642
178,to,title,R,0.11362630058649732,1642
178,response,title,R,0.10075029601256134,1642
178,1996,year,R,0.08725911429353186,1642
178,r.,title,L,0.0783956531684727,1642
